genome,MC02(8-10cmbsf),MC02(28-30cmbsf),D1T1(0-2cmbsf),D1T1(4-6cmbsf),D1T2(4-6cmbsf),D1T2(24-26cmbsf),T1B3R1(0-3cmbsf),T1B3R2(0-3cmbsf),T1B5(0-2cmbsf),T1B5(8-10cmbsf),T1B5(28-30cmbsf),T1B5(38-40cmbsf),T1B8(2-4cmbsf),T1B8(16-18cmbsf),T1L6T1(0-3cmbsf),T1L6T2(0-3cmbsf),T1B10(0-2cmbsf),T1B10(36-38cmbsf),T1B10(44-46cmbsf),T1B11(0-3cmbsf),T3L11(0-3cmbsf),T3L11(6-9cmbsf),T3L11(12-15cmbsf),T3L11(18-21cmbsf),T3L8(0-3cmbsf),T3L8(6-9cmbsf),T3L8(12-15cmbsf),T3L7(18-21cmbsf),T3L14(0-2cmbsf),T3L14(4-6cmbsf),T3L14(6-8cmbsf),T3L14(12-14cmbsf),T3L14(18-20cmbsf),T1L10(0-3cmbsf),T1L10(6-9cmbsf),T1L10(12-15cmbsf),T1L10(18-21cmbsf)
B24T1L6,0,0,0,0,0,0,0,0,0.008359276,0,0,0,0.007858465,0.005749364,0.07938614,0.061736982,0,0,0,0.014999257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B14D1T1,0,0,0.02405265,0.021261659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B30T1L10,0,0,0,0,0,0,0,0,0,0,0,0.006893428,0.007195548,0.004283954,0,0,0,0.040163282,0.032421306,0.014143869,0,0,0,0.016065994,0,0,0,0.038119923,0,0,0,0,0,0,0.05540957,0.07045135,0.11974659
B36T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029953428,0.031834684,0.061108008,0,0.048387278,0.07898283,0.079420105,0,0.020694299,0.022583155,0.04025767,0.054322936,0.06407402,0.1210635,0.08220895,0.10931655,0.07999787
B81T1L10,0,0,0,0,0,0,0,0,0,0,0,0.004226871,0.00257748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03969949,0.15237218,0.009082803,0
B70T1B5,0,0,0,0,0,0,0,0,0.020313866,0.11369645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B15T1B3,0,0.014313502,0,0,0,0,0.023874752,0.01993025,0.029711727,0,0,0,0.020020287,0.00434174,0.024959063,0.018636506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B104T1B8,0,0,0,0,0,0,0,0,0,0,0,0.010713105,0.032094274,0.21336792,0,0,0,0.028932191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B27D1T2,0.05114456,0.04235608,0.016100448,0.022998312,0.06284886,0.0669119,0.0416171,0.052410617,0.04567475,0.06335011,0.018397447,0.02356361,0.023647934,0.03564365,0.0620818,0.044644434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B11D1T1,0.018376665,0.02828511,0.06702694,0.06528583,0.04289587,0.017073577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B102T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0.002312594,0,0,0,0,0.016425015,0.00785562,0,0.02813245,0.027128795,0.017954541,0,0.029630024,0,0,0,0.02454582,0.033483654,0.039739136,0.03380196,0,0.065541185,0.083032764,0.0729199,0.029087521
B46T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.07350933,0.023179326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B70T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012380579,0,0.029427689,0.026908696,0.02185824,0.18925965,0,0,0,0.050898567,0,0.016818507,0.018655233,0,0,0.023777818,0.023448633,0.011401974,0
B68T1B8,0,0,0.012663271,0.016485022,0.035082106,0,0.060619302,0.07232645,0.15158114,0.08346746,0.032762792,0.048974097,0.12418968,0.08395563,0.1249913,0.09949012,0.14400183,0.05056214,0.02255367,0.06480202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B28T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010207411,0,0,0,0,0,0,0,0.043827638,0.03285849,0.0515522,0,0,0,0,0,0
B103T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01958335,0.015998984,0.073666275,0.07217821
B48T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019875236,0.029726075,0.05625954,0.01598542,0.04289072,0.06670276,0.115291715,0,0.055316407,0.025513276,0.05379672,0.100761764,0.15773328,0.03595126,0.04639341,0.07574141,0.0370475
B94T1B8,0,0,0,0,0,0.016746012,0,0,0,0,0.013342341,0.045810807,0.026321836,0.12340955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B66T3L14,0,0,0,0,0,0,0,0,0,0.010237625,0,0,0,0,0,0,0,0,0,0,0.116390124,0.07781423,0,0,0.05652386,0,0,0,0.13366851,0.095296055,0.12137225,0.03729298,0,0.06584599,0,0,0
B30T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02934636,0.021819172,0.048436783,0.03566718,0,0.02888523,0,0.013594434,0,0.012001948,0.013487208,0,0,0.016752124,0.013480827,0.009614808,0
B6D1T1,0.030616967,0,0.03933898,0.045603998,0,0,0,0,0.024826042,0,0,0,0,0,0.012532703,0.019995945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B18T1B8,0,0,0,0,0,0,0.01923009,0.02310094,0.021031471,0.012962621,0.031190917,0.045100432,0.04923819,0.03571326,0.035820033,0.023756266,0,0.016636709,0.012180652,0.020072652,0.015245005,0.009047006,0,0,0,0,0,0,0,0.013664072,0.016429406,0,0,0,0.015820932,0,0
B80T1B8,0,0.014668309,0.008729702,0,0,0,0.04379561,0.036030542,0.050624695,0.02333477,0,0,0.06648086,0.027559493,0.047809318,0.113430366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B23T1B5,0,0,0,0,0,0,0,0,0,0,0.2753227,0.05502909,0.005085966,0.007598385,0,0,0,0,0.01133566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011577144,0
B23D1T1,0.116408184,0.10440138,0.11189516,0.18479817,0.17754854,0.14678787,0.035806336,0.028431762,0.07142373,0.0949329,0.026647877,0.015078683,0.15170856,0.022002218,0.02635366,0.029841296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B10T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0.005375778,0.010017073,0,0,0,0.033244766,0.15286267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1T1B3,0,0,0,0,0.016573446,0.021914674,0.04698364,0.048564322,0.04657256,0.13880676,0.050032917,0.023011979,0.054741982,0.025702536,0.106802285,0.089939564,0.078241855,0.039704148,0.0352788,0.02569844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B39T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012609918,0.030886827,0.050651133,0.018063461,0.024315324,0.12238857,0.05748592,0.018132942,0,0,0,0.06275832,0.05602785,0,0.028434884,0.07366446,0.016017344
B6T1L6,0,0,0,0,0,0,0.07798039,0.047590576,0.03239086,0,0,0,0,0,0.115066625,0.43733567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B57T1L10,0,0,0,0,0,0,0,0,0.009710304,0,0,0,0,0,0.019731313,0.049984932,0,0.092994854,0.019687632,0.012458592,0.07885002,0.079135634,0.036756787,0.063423194,0.051641963,0.057027567,0,0.028267806,0.05528137,0.048626233,0.05136759,0.049422387,0.032868933,0.09829706,0.09640401,0.12972535,0.050970975
B13T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02878407,0,0,0,0.09748421,0,0,0,0,0,0,0,0,0
B21D1T1,0.19760053,0.12720549,0.05696965,0.1383005,0.12351864,0.11775749,0.051342078,0.040828016,0.20104775,0.23232071,0.31151924,0.16253641,0.1328783,0.12289139,0.0638063,0.043171518,0.2176185,0.033591464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B40T1B5,0,0,0,0,0,0,0,0,0.018997127,0.02396942,0.07003628,0.0787283,0.036492955,0.04424251,0.011465765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B30T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0.014164231,0.06808636,0,0,0,0.016565511,0.025261918,0,0.02322519,0.02521275,0,0,0.034325633,0,0,0,0.049029168,0.04240552,0.079970546,0,0,0.030812524,0.0341722,0.009947278,0
B91T1B8,0,0.030971002,0,0,0.027101438,0.19489035,0,0,0.021915728,0.12885787,0.33762085,0.37587878,0.5091585,1.1063133,0.057970747,0,0.17175676,0.13498423,0.18035114,0.06907122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009744871,0,0
B18T1B10,0,0,0,0,0,0.02829189,0,0,0.020102272,0.031345397,0.07006842,0.05059247,0.09054811,0.126155,0.040273394,0.029452829,0.11567227,0.2060435,0.32721603,0.074103594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018423744,0,0
B40T1B10,0,0,0.007197237,0.010287549,0,0,0.032536697,0.038170535,0.01687154,0.011584176,0.016216902,0.07468869,0.024129452,0.038323782,0.024704596,0.025606403,0.3345866,0.18732011,0.08314741,0.0816637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B104T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039240006,0.031182386,0.028851645,0,0.029849984,0,0,0,0.018862605,0.01940685,0.022737803,0,0,0.030742602,0.02846871,0.008156902,0
B31T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0.011299871,0.011171579,0,0,0,0.10603342,0.036915846,0.0313661,0.15334821,0.11191811,0,0,0.044515852,0,0,0,0.037567675,0.0791794,0.07304122,0,0,0.05048333,0.012253714,0.009081489,0.019290743
B65T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.17713308,0.12680498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B33T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015161675,0.02729768,0.06514791,0.038351983,0.09075905,0.17080079,0.36722392,0.015570455,0,0.019419381,0.03321862,0.06875298,0.16206594,0.020240685,0.033568326,0.029633485,0.06909078
B66T1B8,0,0,0,0,0,0,0,0,0,0,0,0.009130673,0.021049665,0.11414907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B69T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008563022,0,0.016007159,0.012303735,0,0.027177308,0,0,0,0,0,0,0,0.03679089,0.033068802,0.034254793,0.03397101
B59T3L14,0,0,0,0,0,0,0,0,0,0.025111414,0,0,0.01517216,0.031691644,0.018751781,0.043018643,0,0,0,0,0,0.009339699,0.026490092,0,0,0.058129586,0,0,0.20724118,0.030413553,0.019163288,0.054470647,0,0,0.018901693,0.031502284,0
B29T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058850706,0.13259922,0,0,0.088135876,0,0,0,0,0,0.11003077,0,0.010746866,0.026443126,0.02857909
B65T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023978181,0.084387615,0.2140488,0.23756737,0.082772255,0.15830751,0.10676473,0.19422774,0,0.02159941,0.035082757,0.10443017,0.078728326,0.044699542,0.18892737,0.19142012,0.13963267
B11T1B3,0.020385258,0.013589628,0.010516427,0.014063398,0.021645147,0.01076602,0.10429579,0.09311257,0.030649722,0,0,0,0,0,0.013085716,0.030389117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B47T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02496386,0,0,0.049032904,0.19886316,0,0,0,0,0,0,0,0.04017437,0.23623356,0.42779312
B24T1B8,0,0,0,0,0,0,0.022377413,0.019653484,0.01903894,0,0,0.006814123,0.03049051,0.03751245,0.023080504,0.013987027,0.06369368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B11T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003787102,0.012394809,0,0,0,0.11766358,0,0.021482654,0.020488938,0.05434799,0,0.022588354,0.024766514,0,0,0.03906392,0.024254654,0.03361685,0.03792503,0,0.041935503,0.1003799,0.36491284,0.014129995
B21T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36181942,0,0,0,0.3494004,0,0,0,0,0,0,0,0,0
B25T1B8,0,0,0,0,0,0,0.039148316,0.03656869,0.024603382,0.019650042,0.018930962,0.054007273,0.021280933,0.029887479,0.03154666,0.035124984,0,0.014561905,0.012976334,0.023628496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B29T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011311631,0.052236892,0.035925098,0,0.1491222,0.2772288,0,0,0,0,0,0.16653916,0,0,0.09592554,0
B38T3L11,0,0,0,0,0,0,0,0,0,0,0.015377243,0.003804787,0.012032391,0.003271391,0,0,0,0.059138726,0.11658131,0,0.053316306,0.08244128,0.043170698,0.012568562,0.028607955,0.018185211,0,0,0,0.022034436,0.014592404,0,0,0.02570302,0.037317175,0.23174667,0.06797753
B12T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965875,0.082822785,0.013625192,0,0.14417672,0.09905602,0.03261447,0,0.20388025,0.11329481,0.18396433,0.1376246,0,0.14082435,0.095156334,0.008436849,0
B26T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019090693,0.014976059,0.016314568,0.023539416,0,0,0.0262,0,0,0,0.015142521,0.015942648,0.025977481,0,0.053002633,0.04160266,0.023452133,0
B101T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01098343,0.01931812,0,0,0,0,0.06970138,0.09686375,0.08383547,0,0.085459575,0.10585238,0.056495916,0,0.12234527,0.07257979,0.0841773,0.10273976,0.054393355,0.1199936,0.09399812,0.045738477,0.042242527
B105T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.08201287,0,0,0,0,0,0,0.027473576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B20T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010814002,0.01387685,0,0.027058136,0.061596964,0,0.01654562,0,0,0,0,0,0,0.022093749,0,0.038766623
B30T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023951432,0.016293775,0,0,0,0.10285952,0.053356133,0,0.104756996,0.046508174,0.08245839,0,0,0,0.04982292,0.041113883,0,0.026037792,0.06616594,0.024975667
B33T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01786413,0,0,0,0,0.020173702,0,0,0.012105874,0,0,0.02363435,0.026347455,0.06263658,0.061908823
B91T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34141204,0,0,0,0.16557075,0,0,0,0,0,0,0,0,0
B27T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01630187,0.028089365,0.031334437,0.17543322,0.05327986,0.24008167,0,0,0,0.08234094,0.035046354,0,0.01606949,0,0.015956735
B79T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.002600037,0.12783618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B92T1B8,0,0,0,0,0,0.018734567,0,0,0,0,0,0,0.006940162,0.08328279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B58T1B5,0.08806581,0.046031434,0.041101687,0.08182807,0.18645263,0.028851891,0.026140193,0.045472145,0.118407905,0.18557906,0.18347403,0.2559294,0.13802096,0.22403124,0.05776924,0.030251186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B22T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246526,0,0,0.44012162,0.0898515,0,0,0,0,0.3002779,0,0,0,0.020042328
B15T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009227718,0.021866504,0.06026332,0.013057434,0,0.023892958,0.03265598,0,0,0,0,0.030791132,0.025526224,0,0.05899453,0.08483662,0.025853872
B21T1B5,0,0,0,0,0,0,0,0,0,0,0.06565826,0.07940546,0.002952548,0.019144159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B11T1B8,0,0,0,0,0,0,0,0,0.008213915,0,0,0.02091578,0.03919945,0.042737845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B75T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0.016128466,0.005178359,0,0,0,0,0,0,0.03204472,0.019617567,0.044188652,0.19037116,0,0.019455662,0.036932744,0.056929987,0.028696097,0,0.022877306,0,0.032007247,0,0,0.013762109,0.04884139
B74T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11899874,0,0,0,0.067251734,0,0,0,0,0,0,0.007420572,0.017903399,0
B18T1B5,0.018397748,0,0.008759479,0.012030257,0.03428163,0.01854415,0,0,0.034088634,0.09494868,0.06863927,0.021590931,0.06120392,0.045519616,0.017773775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B92T3L11,0,0,0,0,0,0,0,0,0,0,0,0.012041484,0,0,0,0,0,0.05168759,0.122507304,0.024572534,0.14750688,0.15303335,0.83483326,0.21609579,0.1804689,0.28036547,0.24664423,0.081986405,0.09227267,0.08321968,0.15031035,0.34277058,0.44411534,0.18694164,0.41447097,0.40074408,0.32280234
B32T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052164078,0,0,0,0.11430433,0,0,0,0,0,0,0,0,0
B16T1B3,0.10897257,0.12937044,0.49076325,0.3044077,0.035077363,0,0.75246257,0.35334533,0.13806905,0.012674637,0,0,0.003716276,0,0.39410114,0.8917661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B20T1B11,0.0223934,0.04781195,0.007161206,0.010488646,0.015433542,0.038293142,0.027810747,0.036704607,0.032623947,0.029673923,0.065735914,0.06431245,0.063386425,0.07385723,0.062343597,0.055143382,0.09060671,0.049546424,0.1215479,0.5909772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B76T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004981097,0,0,0,0,0.027363801,0,0,0.013407627,0.034990206,0.012685607,0.0648905,0.12957355,0.03094694,0,0,0,0.012144798,0.070457816,0.024549002,0.0568773,0.0395581,0.18003432,0.022907557
B73T1B5,0,0.016303752,0,0,0.021657497,0.063341625,0,0,0,0.040234454,0.28964987,0.13554281,0.2746642,0.37542742,0.036350694,0.028101359,0,0.08420106,0.14710586,0.10755131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B11D1T2,0.018505434,0.03909674,0,0,0.04285085,0.07061295,0,0,0.017369282,0.013201457,0,0,0.017437676,0.005338179,0.014987886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B54T3L11,0,0,0,0,0,0,0,0.026832964,0.009327012,0,0,0.00571289,0.003258352,0.005985948,0.019296017,0,0.09330722,0.027507458,0,0.03864886,0.042055584,0.052694943,0.047184404,0,0.08463371,0.08009443,0.049276505,0,0.03541477,0.040058073,0.0650833,0.090182684,0.06286071,0.07339532,0.099749535,0.04865877,0.038765244
B21T1B11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1737556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B37T1B5,0,0,0,0,0,0,0.01851612,0.021166023,0.028234044,0.03051721,0.07896828,0.20188676,0.05894827,0.068429686,0.027327027,0.02222959,0,0.032161944,0.04127096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3T1B10,0,0,0,0,0,0,0,0,0.026667336,0.030454377,0.021947362,0.047988765,0.024207171,0.01837263,0.053347565,0.0345462,0.24853137,0.12424937,0.10977524,0.05059821,0.106192656,0.090481214,0.06940162,0.044455446,0.09021207,0.065991774,0.03515885,0.04752415,0.06938756,0.08412812,0.12049451,0.108002536,0.064729035,0.15155646,0.20810659,0.19281778,0.10242672
B38T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100291684,0.080994874,0,0,0.07915123,0.01889952,0,0,0.13835931,0.11043817,0.12230587,0.06362548,0,0.1068297,0.04091962,0.014101368,0
B17T1L10,0,0,0,0,0,0,0,0,0,0.017850976,0,0,0,0,0,0,0,0,0.015012133,0,0.022386577,0.022161124,0.04925107,0.018743338,0.04461332,0.046491202,0.067858145,0,0.027041992,0.0279603,0.038081214,0.04412563,0.07675967,0.07171393,0.0495656,0.07742328,0.024522057
B52T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008883894,0.011610051,0.011606572,0,0,0,0,0,0.023462715,0.018769355,0.036980905,0.05024674,0,0,0.02998306,0.009213915,0.013163424
B35T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033518642,0.03200266,0.024891416,0,0.042454965,0.035945404,0,0,0.03739112,0.03844847,0.04293565,0.044604503,0,0.04606261,0.054504316,0.042696204,0.023202164
B5T1B11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8857179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B52T3L11,0,0,0,0,0,0,0,0,0,0.010583652,0,0,0,0,0.013999166,0,0,0,0,0,0,0,0.7988494,0.04132536,0,0,0.06052031,0,0.07246246,0.041094713,0,0,0.18928915,0,0.016250994,0.071798906,0.015720317
B17D1T2,0,0,0,0,0,0.17042282,0,0,0,0,0,0.005271255,0.06623872,0.018126313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010427628,0,0
B107T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014609905,0,0,0,0,0.054089066,0.020948073,0.019243622,0,0,0.05418369,0.02526707,0,0,0.02844367,0.028299827,0.027736869,0,0,0.08823853,0.055542134,0.05743748,0.02349426
B67T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013928192,0.016953917,0.022653118,0,0.02191761,0.028080992,0,0,0,0.013430118,0.022219744,0.03228522,0,0.031537924,0.08883419,0.030105662,0.04654099
B13T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016828584,0.01577909,0,0,0.019982547,0,0,0,0.05179683,0.031304155,0.050052706,0.04394769,0,0,0.010954642,0.007895594,0
B31T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0.006708883,0.009425046,0,0,0.09499534,0.063945845,0.07748668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B19T1B10,0,0,0,0,0,0,0,0.027138798,0.018768331,0,0,0.013359567,0.012576126,0,0.14930677,0.065882005,0.12253675,0.091488466,0.19955255,0.349901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B40T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021046082,0.029492404,0.13588907,0,0.049677808,0.100505166,0.14399745,0,0.024209138,0.024970934,0.043405943,0.078561775,0.25499234,0.059417203,0.11444975,0.39211842,0.3605091
B8D1T1,0.08698428,0.045692038,0.12662442,0.14583087,0.031166514,0,0.056804664,0.06490686,0.06805859,0.046550266,0,0.013092584,0,0,0.04333256,0.080308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B26D1T2,0,0,0,0,0.055770386,0.19003922,0,0,0,0,0,0.007147682,0.005941968,0.007881423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B13T1B10,0,0,0,0,0,0,0,0,0,0,0.022094982,0.006250443,0.016992532,0.004271698,0,0,0,0.1538159,0.3976377,0,0.044842828,0.06667171,0.032932512,0,0.0320785,0,0,0.01770732,0,0.02321994,0.01591348,0,0,0.026848566,0.042441383,0.29046607,0.089480996
B49T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026019974,0.068417676,0.11815301,0.034555074,0.023406902,0.12171377,0.057928912,0,0.020582037,0.012755538,0.018674526,0.11887444,0.098958775,0.038410153,0.071143046,0.33258983,0.05536054
B83T1B8,0,0,0,0,0,0,0,0,0.016921682,0.013404736,0.01386687,0.010947507,0.055540748,0.0331822,0.030982839,0.026117848,0.07042672,0.017143644,0.007087386,0,0.01199394,0,0,0,0,0,0,0,0.022195317,0.018796785,0.013663713,0,0,0,0,0,0
B56T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.11692689,0,0,0,0,0,0,0.02456032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B37T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04111721,0.04684254,0.051351324,0,0.042246364,0.050920222,0.038960423,0,0.060375012,0.028731568,0.044773746,0.062286507,0.028320454,0.039111163,0.034661423,0.034698382,0.023814198
B31T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012091944,0.04927755,0.012478977,0.022169592,0.09132316,0.08251981,0,0,0,0,0.03479144,0.058719374,0,0.0132816,0.017449366,0
B31T1B8,0,0,0,0,0,0.016092123,0,0,0,0.008488225,0,0,0.051452562,0.066198245,0.013214508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B103T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.034393195,0.12568845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B16T1B5,0,0,0,0,0.030439468,0.022275137,0.06367964,0.04724865,0.036643833,0.035491597,0.07628999,0.05484872,0.042118195,0.020132072,0.015233172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3MC02,0.08836855,0.06466371,0.012818082,0.019756269,0.019406043,0.01537719,0,0,0.016919281,0.017801385,0.02095886,0.012944456,0.017471645,0.015362768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6T1B3,0,0.03127197,0,0,0.029135596,0.010888193,0.05878163,0.045910213,0.019090818,0.058313806,0.06137586,0.016231399,0.03497601,0.045473598,0.03371119,0.06513094,0.069073796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
